9.484620610922524975e+01,1.454982907404880876e+01,1.504146756632102466e+01,2.439284947443144347e+01,1.351741864093561674e+01,1.091421044934950402e+01,1.039761735105243190e+01,1.132698462678450113e+01,1.090267212058705582e+01,1.566167277066799102e+01,1.132052917778175072e+01,2.001789794149335577e+01,8.791636553264530107e+01,3.035726746501785556e+01,2.056705034358956397e+01,1.801956628592645870e+01,2.118497438454739523e+01,2.933622726438277795e+01,1.000000000000000000e+02,5.110676333896359580e+01,2.237886686570818995e+01,1.550839138274724149e+01,1.222024630007068424e+01,9.793269489631128977e+00,9.229560160109130607e+00,1.105024466932277960e+01,9.758398827041489199e+00,9.071372092820024591e+01,1.056271203876514164e+01,1.476583016138593507e+01,2.273584336236271142e+01,8.635606712771686944e+01,1.947080055803229826e+01,1.276861410773030769e+01,1.069394422914975706e+01,1.372346986438701322e+01,9.787303083737759835e+01,1.000000000000000000e+02,3.179794539415431487e+01,1.899192434170004518e+01,1.154660786764296887e+01,3.366694695411647587e+01,1.000000000000000000e+02,1.504023730480691512e+01,1.169826551887672395e+01,1.013051163260908538e+01,9.564286920721556839e+00,9.177377313558189087e+00,7.909737374156264877e+00,7.721411174561332302e+00,1.156940820166252593e+01,1.226858867511272422e+01,1.263508570765758066e+01,1.099967995524433206e+01,2.291864618741541904e+01,1.884903119911922076e+01,1.216792818436945112e+01,1.054646205356385735e+01,1.044954448084546783e+01,9.457738850835305300e+00,7.875451414303348940e+00,8.813369220423673767e+00,8.771721829385541014e+00,1.028206385923277111e+01,1.102972537883540838e+01
5.396435239471557566e+01,1.000000000000000000e+02,1.873981358878814163e+01,2.108558645123619968e+01,1.984985107940179816e+01,2.489353936553497704e+01,1.202562009462756265e+01,1.364747347588499338e+01,9.856175660293729379e+00,1.006213869956992113e+01,1.864391560987915142e+01,1.941163797127409651e+01,8.735313063432215586e+01,2.125641495862791075e+01,1.408325404457277585e+01,1.448884952458610798e+01,1.474159695972628015e+01,1.476622880668727333e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.234207307164615841e+01,2.940074612193730275e+01,1.000000000000000000e+02,1.000000000000000000e+02,9.817129455868426646e+01,9.437264278423472774e+01,9.206942565122474775e+00,1.000000000000000000e+02,1.000000000000000000e+02,9.342498554926589804e+01,1.000000000000000000e+02,2.488530605241364668e+01,2.456740897099959398e+01,1.221025805612637072e+01,1.726744380858166039e+01,1.532457826386364985e+01,1.000000000000000000e+02,3.644907913354255413e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.632166440707677424e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.423607276286225698e+01,9.811585760769844455e+00,1.104966636670052083e+01,1.089440916136474158e+01,1.016505070804623756e+01,1.197923787259480832e+01,1.186766897148793731e+01,1.270527441744383879e+01,1.584334835920569873e+01,1.790584386154939978e+01,1.252993854096238380e+01,9.652956485735775516e+01,2.549527638503221638e+01,1.733375584469512631e+01,1.060605833078645333e+01,9.235781384606710276e+00,8.575881969029104823e+00,7.949725286548705583e+00,8.634063341908962741e+00,8.922370001837201414e+00,1.121697876983726161e+01,1.249539518273240191e+01
1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,4.672181031056300071e+01,2.289333482602660652e+01,1.743321072168962615e+01,1.315934992628196198e+01,1.182805268266235288e+01,8.564979494338331278e+01,3.627028115664047903e+01,1.923334541143444198e+01,1.906908576389578158e+01,1.324749009829184843e+01,1.292818305095634912e+01,1.229079614487389449e+01,1.685981059836473150e+01,9.646635919938191250e+01,1.000000000000000000e+02,3.539956514525898257e+01,5.671098162040487267e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.406589295338048373e+01,1.000000000000000000e+02,6.464179619788437492e+01,1.000000000000000000e+02,2.092752020319235839e+01,2.566379606467565466e+01,8.741507901495626243e+01,1.398784749449249887e+01,1.454988527872214377e+01,2.222959811037769740e+01,8.422001256780413314e+01,2.550685829048171982e+01,4.087727531211862697e+01,2.249559651775905422e+01,2.091918684552334540e+01,3.330427530612007558e+01,2.928590292169562304e+01,2.127706959800264741e+01,1.349232300861164191e+01,1.417021896509872647e+01,1.314208435742126113e+01,1.029124567470834251e+01,1.016505070804623756e+01,1.880766583681107562e+01,1.766554513564763340e+01,2.009887975659287562e+01,3.023632296288084476e+01,3.636359643025535604e+01,5.619010742207742481e+01,3.402131394524995045e+01,1.646315047218639194e+01,8.633604723263417213e+00,8.755777734090983699e+00,1.009281617254379171e+01,8.629138414127346834e+00,8.128655836435932258e+00,7.850191651678009919e+00,7.627146474865412529e+00,1.000000000000000000e+02
2.024657664582838379e+01,3.299999276489622702e+01,4.015033348030259219e+01,2.231467348070508905e+01,1.000000000000000000e+02,4.849835992806302443e+01,2.571938083948133169e+01,1.850135851018939093e+01,1.415985085142082767e+01,1.382236338135515297e+01,1.352270228274559116e+01,1.757300718491790548e+01,1.375868595438011965e+01,1.217108106990470873e+01,1.103322234658818957e+01,1.119303005949691965e+01,1.083789404055811900e+01,2.315297214689213234e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.038358025788925687e+01,3.191866610110612612e+01,1.000000000000000000e+02,3.452999186149173028e+01,2.368487888277058673e+01,2.094415164640304639e+01,1.878991153386342816e+01,1.927099056644551567e+01,3.007067760663430889e+01,1.000000000000000000e+02,1.752142182693595629e+01,1.864459201785853537e+01,2.794250513774950306e+01,1.000000000000000000e+02,1.365357447989894979e+01,1.755239788829916847e+01,4.778016596119903880e+01,1.860467372771485373e+01,1.701354307311092384e+01,1.483514329362468231e+01,1.556203941879346786e+01,2.104051314279675822e+01,2.239528427657495513e+01,2.634191550802702153e+01,2.025626334751849811e+01,1.702397165420798331e+01,2.307439164157339917e+01,1.410109969394046914e+01,1.560474694920889505e+01,2.471347048089384657e+01,2.395598711069654030e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,2.621421859792098630e+01,2.415096048918201177e+01,1.437502736933806347e+01,1.105170436315674465e+01,1.112279394655099907e+01,8.601121821240226950e+00,1.611711124715638732e+01,1.959304740684972401e+01,1.500884700256840176e+01,1.000000000000000000e+02
1.989670920266550169e+01,2.265070754538702857e+01,1.549125914593000175e+01,2.969913459974294767e+01,1.000000000000000000e+02,1.000000000000000000e+02,9.468135790333141699e+01,2.891123918490148270e+01,2.101084390919639233e+01,1.784546987012075903e+01,1.491750591141230586e+01,2.672873402614702698e+01,8.572515618770668766e+01,1.255817473965630171e+01,1.135439205380450289e+01,1.109116911475612000e+01,1.368307481080023535e+01,2.302873586513704396e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.815478541452484862e+01,2.833555550280286894e+01,9.990727290271371430e+01,2.821734042239040008e+01,1.991011819934272964e+01,1.782992587817081898e+01,2.281004490566792597e+01,4.197813993246793274e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.689366589667459806e+01,2.179223351237549267e+01,1.759668405175258954e+01,1.545738878031421848e+01,5.276128434908886078e+01,1.000000000000000000e+02,1.186819401243933925e+01,1.429858046651529691e+01,1.156570814944818437e+01,1.307634094693065663e+01,1.000000000000000000e+02,9.257677869056144004e+01,4.586793843073877497e+01,3.138826984304578360e+01,3.063473436380912673e+01,2.550024265106874566e+01,1.563679810411123583e+01,2.742833589792786597e+01,3.835025302844888273e+01,9.628646220211024342e+01,1.000000000000000000e+02,1.000000000000000000e+02,4.837608035522191585e+01,1.000000000000000000e+02,5.459784790699701773e+01,1.238983300556033385e+01,1.041979309303465584e+01,1.153651278780083800e+01,8.942816290049222516e+00,1.016278399873299065e+01,1.975010118062298758e+01,3.457863764499760606e+01,3.520206669785663678e+01,9.868564740167386162e+01
1.195451308260077639e+01,1.354395335958403734e+01,1.790937877380154930e+01,1.084924715168742182e+01,1.279446534236149802e+01,1.562556956812208142e+01,1.000000000000000000e+02,4.104430483735584545e+01,1.859963083902770720e+01,3.217465283370808748e+01,2.654447405461711895e+01,1.654668874326798544e+01,2.159441242201512878e+01,2.048718887256018562e+01,9.922548895129253310e+00,1.289540987553360907e+01,1.457330806871168960e+01,1.834235124069453704e+01,9.754275292541690590e+01,1.457653726128884841e+01,2.030494053371013763e+01,2.574857866220038716e+01,3.589036570587549591e+01,2.590862661484802842e+01,1.873899877663592406e+01,2.064713257225783849e+01,4.656226442541174038e+01,8.684778454224245081e+01,1.000000000000000000e+02,6.505481769936294256e+01,1.000000000000000000e+02,4.618776541272799818e+01,2.464850719230016907e+01,2.378210492371778884e+01,2.036762922709676715e+01,1.394313415071542295e+01,1.000000000000000000e+02,4.089702791806848126e+01,1.369839308576100478e+01,1.140829846684891180e+01,1.613099808486568776e+01,1.996012346838386620e+01,9.413966416125367687e+01,1.000000000000000000e+02,2.444682426333403313e+01,9.283183732901281360e+01,9.218622874077850327e+01,3.087836206304013942e+01,9.848071163158535057e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.366503830819047494e+01,3.594809492119168226e+01,4.453032780581883543e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.450890486358563436e+01,1.313797371498346678e+01,1.138512680268458865e+01,9.256319868637959303e+00,1.115168635056023305e+01,1.560274635122765829e+01,3.587982260108124422e+01,1.000000000000000000e+02,1.000000000000000000e+02
1.271716185927374454e+01,1.194182510847027601e+01,1.142721544842024173e+01,1.129273359048281122e+01,1.421140674090771938e+01,1.828789164213332086e+01,2.223390179934325417e+01,9.571838293460625380e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.690860110697274266e+01,1.217520257441073284e+01,1.654668874326798544e+01,1.748784864712315823e+01,1.301124048254851573e+01,1.379470170670853690e+01,1.822512946145540269e+01,1.690079755422483032e+01,9.390166992374854260e+01,1.323251846182909475e+01,1.551552025139633173e+01,3.854518927798910966e+01,1.000000000000000000e+02,3.795354943057880348e+01,2.264095958911812545e+01,1.777260543881196497e+01,1.907265442074998063e+01,4.228791558559292696e+01,4.310524000877179418e+01,4.525426942711882106e+01,1.000000000000000000e+02,4.412347306841139272e+01,2.789323693872924892e+01,3.528528877286813525e+01,2.422525082121528683e+01,6.062062945911756628e+01,1.000000000000000000e+02,1.948379660356271259e+01,2.344272689352463956e+01,2.539131283997444299e+01,1.879834526752098256e+01,2.446375093967031944e+01,2.254938057141689001e+01,3.052063868839405103e+01,4.696487474705664056e+01,9.645923639112847070e+01,3.271079250832490004e+01,2.995272263138231139e+01,5.608586483347570351e+01,2.506517557322074552e+01,2.486499598231650765e+01,1.877831431190362110e+01,2.690804693328843911e+01,4.074037653682197657e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.765477736556577426e+01,1.112447920850848959e+01,1.050918673569118056e+01,8.860272769736468490e+00,8.838929550609364583e+00,2.288350786230848755e+01,2.543326800336678417e+01,1.000000000000000000e+02,4.950961245870987426e+01
1.690560881391590442e+01,1.774821675553626221e+01,1.398943248030463593e+01,1.069111782000308608e+01,1.178582855927174222e+01,1.205496809918303569e+01,1.934957042187827625e+01,6.026913461342576284e+01,5.295195978935336001e+01,1.000000000000000000e+02,1.756333266483805744e+01,2.143349100634060989e+01,1.323438990402721060e+01,1.263878233862909894e+01,1.279867648735287133e+01,1.635379583478177068e+01,2.341587267329008881e+01,3.940847212115912157e+01,1.000000000000000000e+02,2.905414954176490028e+01,2.775209728707733703e+01,5.199101355486546083e+01,1.000000000000000000e+02,5.001944030064186819e+01,2.609991622374380071e+01,1.295651124633531737e+01,2.811259421470958841e+01,1.996573866228661487e+01,2.502409375480882758e+01,5.103917254608844445e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,6.327921097585728205e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.634632726059350460e+01,3.783999221925192558e+01,1.000000000000000000e+02,3.411817160348510924e+01,1.000000000000000000e+02,9.713287306975006175e+01,3.336990167012744735e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.534362750801845010e+01,1.646946568797744703e+01,2.520370183475191794e+01,2.364482998716064088e+01,1.772599389449470664e+01,1.524024236829079371e+01,1.632604899688648459e+01,1.819133200171345521e+01,1.000000000000000000e+02,1.432663979764742379e+01,1.497523413155607130e+01,1.368463625311064646e+01,1.319902690218494001e+01,1.243509688998735641e+01,1.783229391853545565e+01,1.000000000000000000e+02,1.000000000000000000e+02,9.889439229627606665e+01,2.719003428964260038e+01
2.205859950334460606e+01,2.360498679275636036e+01,1.502072301879199756e+01,1.519158253875451692e+01,1.594361301200014935e+01,1.740551752532649488e+01,2.469750324390766849e+01,5.333297445466831732e+01,5.174305845456258623e+01,1.000000000000000000e+02,5.457010600586173155e+01,1.602182716210035096e+01,1.361471205640952320e+01,1.498395247100528849e+01,1.551522220194220125e+01,1.652476103608909597e+01,1.440975378970502874e+01,4.473113550960589890e+01,1.000000000000000000e+02,3.075716028680094993e+01,2.798813050407086322e+01,3.368222717382076326e+01,1.000000000000000000e+02,5.529614629743030463e+01,2.766911476722060215e+01,4.947600129711088357e+01,4.320729347932804387e+01,8.996072740508387255e+01,6.102371464917781907e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,8.922820679074706618e+01,1.000000000000000000e+02,7.114535508621409576e+01,1.000000000000000000e+02,1.000000000000000000e+02,4.199916941194582165e+01,4.236847830954293670e+01,1.000000000000000000e+02,2.412126490530570067e+01,5.280906416341353093e+01,1.000000000000000000e+02,2.776951797975037195e+01,4.169187859946273988e+01,5.339024519278340364e+01,3.111178204561737815e+01,1.215143788535883118e+01,1.653301914052717336e+01,1.641465773436255660e+01,1.271475435962057787e+01,1.400077270765005721e+01,1.802833619197679127e+01,2.143042571858824274e+01,4.958139653455017992e+01,1.780463529523962052e+01,1.478392726014507730e+01,1.188919840827846031e+01,1.383140822512864787e+01,1.415566758527319280e+01,2.560920115118781482e+01,9.990972890689504027e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.920560503823170251e+01
9.194930535636044056e+01,3.091428703355589036e+01,2.025873282024552680e+01,1.838597852466177329e+01,2.175453217228900371e+01,1.515680526907786430e+01,4.186521605696472648e+01,9.860921344093735286e+01,1.000000000000000000e+02,5.339927271584593171e+01,2.825128269420687488e+01,1.178306511369927989e+01,2.582273295521024892e+01,2.035219372740360200e+01,1.444451349015137964e+01,2.404707388620509434e+01,1.976851719054926093e+01,3.210240986405442243e+01,1.000000000000000000e+02,3.554067054689868144e+01,5.870006687305118476e+01,6.998205063685982452e+01,1.000000000000000000e+02,5.163600968355563481e+01,1.989151529654181871e+01,9.694428966073664355e+01,3.050519422836847028e+01,1.000000000000000000e+02,5.465736871397526642e+01,1.000000000000000000e+02,1.000000000000000000e+02,7.551872856741601936e+01,4.070286326358287710e+01,5.602039752009266493e+01,3.266498799414075194e+01,5.121022915599904479e+01,4.033504561779377440e+01,2.630230029178725459e+01,3.418320549994636792e+01,1.000000000000000000e+02,1.937411231392479039e+01,2.268457327018034064e+01,1.000000000000000000e+02,1.648489898680152521e+01,1.969954216466285857e+01,2.016169731825475253e+01,1.840612311627184994e+01,1.168255305795704402e+01,1.116586413718911786e+01,1.187009412026375088e+01,1.183431080456513484e+01,1.327819496358389273e+01,1.330327437463181894e+01,3.369813840425448603e+01,1.000000000000000000e+02,1.791412794420552501e+01,1.682430848140984381e+01,1.759910168146681286e+01,1.877109910581154040e+01,1.685238329528976919e+01,3.152911528350481163e+01,1.000000000000000000e+02,6.636885185923372887e+01,1.000000000000000000e+02,1.158319702631159487e+01
